Customer_ID,Category,Customer_CLV,Category_Popularity
CUS000854,Equipment,919304.6989169955,86
CUS000854,Vegetables,919304.6989169955,28
CUS000854,Fruits,919304.6989169955,15
CUS000855,Seeds,617150.4327277584,880
CUS000855,Feed,617150.4327277584,217
CUS000855,Agrochemicals,617150.4327277584,161
CUS000855,Equipment,617150.4327277584,86
CUS000855,Vegetables,617150.4327277584,28
CUS000855,Fruits,617150.4327277584,15
CUS000858,Seeds,1047574.4705029308,880
CUS000858,Fertilizer,1047574.4705029308,218
CUS000858,Feed,1047574.4705029308,217
CUS000858,Equipment,1047574.4705029308,86
CUS000858,Vegetables,1047574.4705029308,28
CUS000858,Fruits,1047574.4705029308,15
CUS000867,Unknown,43948554.136460416,2339
CUS000867,Seeds,43948554.136460416,880
CUS000867,Fertilizer,43948554.136460416,218
CUS000867,Feed,43948554.136460416,217
CUS000867,Agrochemicals,43948554.136460416,161
CUS000867,Equipment,43948554.136460416,86
CUS000867,Vegetables,43948554.136460416,28
CUS000867,Fruits,43948554.136460416,15
CUS000869,Unknown,1447317.2875047454,2339
CUS000869,Other,1447317.2875047454,2175
CUS000869,Seeds,1447317.2875047454,880
CUS000869,Fertilizer,1447317.2875047454,218
CUS000869,Feed,1447317.2875047454,217
CUS000869,Agrochemicals,1447317.2875047454,161
CUS000869,Equipment,1447317.2875047454,86
CUS000869,Vegetables,1447317.2875047454,28
CUS000869,Fruits,1447317.2875047454,15
CUS000874,Unknown,583331.1585429304,2339
CUS000874,Other,583331.1585429304,2175
CUS000874,Seeds,583331.1585429304,880
CUS000874,Fertilizer,583331.1585429304,218
CUS000874,Feed,583331.1585429304,217
CUS000874,Agrochemicals,583331.1585429304,161
CUS000874,Equipment,583331.1585429304,86
CUS000874,Vegetables,583331.1585429304,28
CUS000874,Fruits,583331.1585429304,15
CUS000878,Unknown,1310798.3131904178,2339
CUS000878,Seeds,1310798.3131904178,880
CUS000878,Fertilizer,1310798.3131904178,218
CUS000878,Feed,1310798.3131904178,217
CUS000878,Agrochemicals,1310798.3131904178,161
CUS000878,Equipment,1310798.3131904178,86
CUS000878,Vegetables,1310798.3131904178,28
CUS000878,Fruits,1310798.3131904178,15
CUS000886,Other,512215.9988376809,2175
CUS000886,Seeds,512215.9988376809,880
CUS000886,Fertilizer,512215.9988376809,218
CUS000886,Feed,512215.9988376809,217
CUS000886,Agrochemicals,512215.9988376809,161
CUS000886,Equipment,512215.9988376809,86
CUS000886,Vegetables,512215.9988376809,28
CUS000886,Fruits,512215.9988376809,15
CUS000887,Other,642963.0996980435,2175
CUS000887,Seeds,642963.0996980435,880
CUS000887,Fertilizer,642963.0996980435,218
CUS000887,Feed,642963.0996980435,217
CUS000887,Agrochemicals,642963.0996980435,161
CUS000887,Equipment,642963.0996980435,86
CUS000887,Vegetables,642963.0996980435,28
CUS000887,Fruits,642963.0996980435,15
CUS000890,Poultry,1280194.9866460306,10299
CUS000890,Unknown,1280194.9866460306,2339
CUS000890,Seeds,1280194.9866460306,880
CUS000890,Fertilizer,1280194.9866460306,218
CUS000890,Agrochemicals,1280194.9866460306,161
CUS000890,Equipment,1280194.9866460306,86
CUS000890,Vegetables,1280194.9866460306,28
CUS000890,Fruits,1280194.9866460306,15
CUS000891,Unknown,822121.2361212756,2339
CUS000891,Other,822121.2361212756,2175
CUS000891,Seeds,822121.2361212756,880
CUS000891,Fertilizer,822121.2361212756,218
CUS000891,Feed,822121.2361212756,217
CUS000891,Agrochemicals,822121.2361212756,161
CUS000891,Equipment,822121.2361212756,86
CUS000891,Vegetables,822121.2361212756,28
CUS000891,Fruits,822121.2361212756,15
CUS000892,Unknown,5053521.031054241,2339
CUS000892,Other,5053521.031054241,2175
CUS000892,Seeds,5053521.031054241,880
CUS000892,Fertilizer,5053521.031054241,218
CUS000892,Feed,5053521.031054241,217
CUS000892,Agrochemicals,5053521.031054241,161
CUS000892,Equipment,5053521.031054241,86
CUS000892,Vegetables,5053521.031054241,28
CUS000892,Fruits,5053521.031054241,15
CUS000895,Unknown,568501.0332484202,2339
CUS000895,Other,568501.0332484202,2175
CUS000895,Seeds,568501.0332484202,880
CUS000895,Fertilizer,568501.0332484202,218
CUS000895,Feed,568501.0332484202,217
CUS000895,Agrochemicals,568501.0332484202,161
CUS000895,Equipment,568501.0332484202,86
CUS000895,Vegetables,568501.0332484202,28
CUS000895,Fruits,568501.0332484202,15
CUS000899,Unknown,7065137.124226131,2339
CUS000899,Seeds,7065137.124226131,880
CUS000899,Fertilizer,7065137.124226131,218
CUS000899,Feed,7065137.124226131,217
CUS000899,Agrochemicals,7065137.124226131,161
CUS000899,Equipment,7065137.124226131,86
CUS000899,Vegetables,7065137.124226131,28
CUS000899,Fruits,7065137.124226131,15
CUS000904,Agrochemicals,96947345.13250658,161
CUS000904,Vegetables,96947345.13250658,28
CUS000904,Fruits,96947345.13250658,15
CUS000905,Feed,6546112.715925192,217
CUS000905,Agrochemicals,6546112.715925192,161
CUS000905,Equipment,6546112.715925192,86
CUS000905,Vegetables,6546112.715925192,28
CUS000905,Fruits,6546112.715925192,15
CUS000913,Seeds,6670447.380863547,880
CUS000913,Fertilizer,6670447.380863547,218
CUS000913,Feed,6670447.380863547,217
CUS000913,Agrochemicals,6670447.380863547,161
CUS000913,Equipment,6670447.380863547,86
CUS000913,Vegetables,6670447.380863547,28
CUS000913,Fruits,6670447.380863547,15
CUS000915,Seeds,538493.4272853088,880
CUS000915,Fertilizer,538493.4272853088,218
CUS000915,Feed,538493.4272853088,217
CUS000915,Agrochemicals,538493.4272853088,161
CUS000915,Equipment,538493.4272853088,86
CUS000915,Vegetables,538493.4272853088,28
CUS000915,Fruits,538493.4272853088,15
CUS000923,Unknown,1408873.2434422905,2339
CUS000923,Other,1408873.2434422905,2175
CUS000923,Seeds,1408873.2434422905,880
CUS000923,Fertilizer,1408873.2434422905,218
CUS000923,Feed,1408873.2434422905,217
CUS000923,Agrochemicals,1408873.2434422905,161
CUS000923,Equipment,1408873.2434422905,86
CUS000923,Vegetables,1408873.2434422905,28
CUS000923,Fruits,1408873.2434422905,15
CUS000930,Unknown,933198.0575226232,2339
CUS000930,Other,933198.0575226232,2175
CUS000930,Seeds,933198.0575226232,880
CUS000930,Fertilizer,933198.0575226232,218
CUS000930,Feed,933198.0575226232,217
CUS000930,Agrochemicals,933198.0575226232,161
CUS000930,Equipment,933198.0575226232,86
CUS000930,Vegetables,933198.0575226232,28
CUS000930,Fruits,933198.0575226232,15
CUS000933,Poultry,2117710.890766659,10299
CUS000933,Unknown,2117710.890766659,2339
CUS000933,Other,2117710.890766659,2175
CUS000933,Fertilizer,2117710.890766659,218
CUS000933,Feed,2117710.890766659,217
CUS000933,Agrochemicals,2117710.890766659,161
CUS000933,Equipment,2117710.890766659,86
CUS000933,Vegetables,2117710.890766659,28
CUS000933,Fruits,2117710.890766659,15
CUS000942,Unknown,1335541.5682054076,2339
CUS000942,Other,1335541.5682054076,2175
CUS000942,Seeds,1335541.5682054076,880
CUS000942,Fertilizer,1335541.5682054076,218
CUS000942,Feed,1335541.5682054076,217
CUS000942,Agrochemicals,1335541.5682054076,161
CUS000942,Equipment,1335541.5682054076,86
CUS000942,Vegetables,1335541.5682054076,28
CUS000942,Fruits,1335541.5682054076,15
CUS000944,Seeds,975252.3229140878,880
CUS000944,Fertilizer,975252.3229140878,218
CUS000944,Feed,975252.3229140878,217
CUS000944,Agrochemicals,975252.3229140878,161
CUS000944,Equipment,975252.3229140878,86
CUS000944,Vegetables,975252.3229140878,28
CUS000944,Fruits,975252.3229140878,15
CUS000946,Other,600238.0151905316,2175
CUS000946,Fertilizer,600238.0151905316,218
CUS000946,Feed,600238.0151905316,217
CUS000946,Agrochemicals,600238.0151905316,161
CUS000946,Equipment,600238.0151905316,86
CUS000946,Vegetables,600238.0151905316,28
CUS000946,Fruits,600238.0151905316,15
CUS000948,Unknown,560971.9652855824,2339
CUS000948,Seeds,560971.9652855824,880
CUS000948,Fertilizer,560971.9652855824,218
CUS000948,Feed,560971.9652855824,217
CUS000948,Agrochemicals,560971.9652855824,161
CUS000948,Equipment,560971.9652855824,86
CUS000948,Vegetables,560971.9652855824,28
CUS000948,Fruits,560971.9652855824,15
CUS000949,Unknown,559227.766547606,2339
CUS000949,Other,559227.766547606,2175
CUS000949,Seeds,559227.766547606,880
CUS000949,Fertilizer,559227.766547606,218
CUS000949,Feed,559227.766547606,217
CUS000949,Agrochemicals,559227.766547606,161
CUS000949,Equipment,559227.766547606,86
CUS000949,Vegetables,559227.766547606,28
CUS000949,Fruits,559227.766547606,15
CUS000950,Poultry,1572856.846788322,10299
CUS000950,Unknown,1572856.846788322,2339
CUS000950,Fertilizer,1572856.846788322,218
CUS000950,Feed,1572856.846788322,217
CUS000950,Agrochemicals,1572856.846788322,161
CUS000950,Equipment,1572856.846788322,86
CUS000950,Vegetables,1572856.846788322,28
CUS000950,Fruits,1572856.846788322,15
CUS000951,Poultry,528300.4342696193,10299
CUS000951,Unknown,528300.4342696193,2339
CUS000951,Other,528300.4342696193,2175
CUS000951,Seeds,528300.4342696193,880
CUS000951,Fertilizer,528300.4342696193,218
CUS000951,Feed,528300.4342696193,217
CUS000951,Agrochemicals,528300.4342696193,161
CUS000951,Vegetables,528300.4342696193,28
CUS000951,Fruits,528300.4342696193,15
CUS000954,Unknown,977467.2137474318,2339
CUS000954,Other,977467.2137474318,2175
CUS000954,Seeds,977467.2137474318,880
CUS000954,Fertilizer,977467.2137474318,218
CUS000954,Feed,977467.2137474318,217
CUS000954,Agrochemicals,977467.2137474318,161
CUS000954,Equipment,977467.2137474318,86
CUS000954,Vegetables,977467.2137474318,28
CUS000954,Fruits,977467.2137474318,15
CUS000960,Other,1056331.0690889105,2175
CUS000960,Seeds,1056331.0690889105,880
CUS000960,Fertilizer,1056331.0690889105,218
CUS000960,Feed,1056331.0690889105,217
CUS000960,Agrochemicals,1056331.0690889105,161
CUS000960,Equipment,1056331.0690889105,86
CUS000960,Vegetables,1056331.0690889105,28
CUS000960,Fruits,1056331.0690889105,15
CUS000961,Unknown,626330.0893654415,2339
CUS000961,Other,626330.0893654415,2175
CUS000961,Seeds,626330.0893654415,880
CUS000961,Fertilizer,626330.0893654415,218
CUS000961,Feed,626330.0893654415,217
CUS000961,Agrochemicals,626330.0893654415,161
CUS000961,Equipment,626330.0893654415,86
CUS000961,Vegetables,626330.0893654415,28
CUS000961,Fruits,626330.0893654415,15
CUS000964,Unknown,1466400.6420513166,2339
CUS000964,Other,1466400.6420513166,2175
CUS000964,Seeds,1466400.6420513166,880
CUS000964,Fertilizer,1466400.6420513166,218
CUS000964,Feed,1466400.6420513166,217
CUS000964,Agrochemicals,1466400.6420513166,161
CUS000964,Equipment,1466400.6420513166,86
CUS000964,Vegetables,1466400.6420513166,28
CUS000964,Fruits,1466400.6420513166,15
CUS000965,Seeds,1395865.5770720784,880
CUS000965,Fertilizer,1395865.5770720784,218
CUS000965,Feed,1395865.5770720784,217
CUS000965,Agrochemicals,1395865.5770720784,161
CUS000965,Equipment,1395865.5770720784,86
CUS000965,Vegetables,1395865.5770720784,28
CUS000965,Fruits,1395865.5770720784,15
CUS000986,Unknown,917905.849536259,2339
CUS000986,Other,917905.849536259,2175
CUS000986,Seeds,917905.849536259,880
CUS000986,Fertilizer,917905.849536259,218
CUS000986,Feed,917905.849536259,217
CUS000986,Agrochemicals,917905.849536259,161
CUS000986,Equipment,917905.849536259,86
CUS000986,Vegetables,917905.849536259,28
CUS000986,Fruits,917905.849536259,15
CUS000992,Unknown,879093.1527520753,2339
CUS000992,Other,879093.1527520753,2175
CUS000992,Seeds,879093.1527520753,880
CUS000992,Fertilizer,879093.1527520753,218
CUS000992,Feed,879093.1527520753,217
CUS000992,Agrochemicals,879093.1527520753,161
CUS000992,Equipment,879093.1527520753,86
CUS000992,Vegetables,879093.1527520753,28
CUS000992,Fruits,879093.1527520753,15
CUS000998,Unknown,3990891.630615624,2339
CUS000998,Seeds,3990891.630615624,880
CUS000998,Fertilizer,3990891.630615624,218
CUS000998,Feed,3990891.630615624,217
CUS000998,Agrochemicals,3990891.630615624,161
CUS000998,Equipment,3990891.630615624,86
CUS000998,Vegetables,3990891.630615624,28
CUS000998,Fruits,3990891.630615624,15
CUS001001,Poultry,650288.9987646046,10299
CUS001001,Unknown,650288.9987646046,2339
CUS001001,Seeds,650288.9987646046,880
CUS001001,Fertilizer,650288.9987646046,218
CUS001001,Feed,650288.9987646046,217
CUS001001,Agrochemicals,650288.9987646046,161
CUS001001,Vegetables,650288.9987646046,28
CUS001001,Fruits,650288.9987646046,15
CUS001009,Unknown,572677.3615282609,2339
CUS001009,Other,572677.3615282609,2175
CUS001009,Fertilizer,572677.3615282609,218
CUS001009,Feed,572677.3615282609,217
CUS001009,Agrochemicals,572677.3615282609,161
CUS001009,Equipment,572677.3615282609,86
CUS001009,Vegetables,572677.3615282609,28
CUS001009,Fruits,572677.3615282609,15
CUS001010,Unknown,594233.2348862281,2339
CUS001010,Seeds,594233.2348862281,880
CUS001010,Fertilizer,594233.2348862281,218
CUS001010,Feed,594233.2348862281,217
CUS001010,Agrochemicals,594233.2348862281,161
CUS001010,Equipment,594233.2348862281,86
CUS001010,Vegetables,594233.2348862281,28
CUS001010,Fruits,594233.2348862281,15
CUS001016,Poultry,12358453.99237415,10299
CUS001016,Other,12358453.99237415,2175
CUS001016,Seeds,12358453.99237415,880
CUS001016,Fertilizer,12358453.99237415,218
CUS001016,Feed,12358453.99237415,217
CUS001016,Equipment,12358453.99237415,86
CUS001016,Vegetables,12358453.99237415,28
CUS001016,Fruits,12358453.99237415,15
CUS001019,Unknown,6259034.677764303,2339
CUS001019,Other,6259034.677764303,2175
CUS001019,Seeds,6259034.677764303,880
CUS001019,Fertilizer,6259034.677764303,218
CUS001019,Feed,6259034.677764303,217
CUS001019,Agrochemicals,6259034.677764303,161
CUS001019,Equipment,6259034.677764303,86
CUS001019,Vegetables,6259034.677764303,28
CUS001019,Fruits,6259034.677764303,15
CUS001022,Seeds,5816576.208479555,880
CUS001022,Fertilizer,5816576.208479555,218
CUS001022,Agrochemicals,5816576.208479555,161
CUS001022,Equipment,5816576.208479555,86
CUS001022,Vegetables,5816576.208479555,28
CUS001022,Fruits,5816576.208479555,15
CUS001023,Unknown,13271789.663380297,2339
CUS001023,Other,13271789.663380297,2175
CUS001023,Seeds,13271789.663380297,880
CUS001023,Fertilizer,13271789.663380297,218
CUS001023,Agrochemicals,13271789.663380297,161
CUS001023,Equipment,13271789.663380297,86
CUS001023,Vegetables,13271789.663380297,28
CUS001023,Fruits,13271789.663380297,15
CUS001027,Unknown,760184.3995435345,2339
CUS001027,Other,760184.3995435345,2175
CUS001027,Seeds,760184.3995435345,880
CUS001027,Fertilizer,760184.3995435345,218
CUS001027,Feed,760184.3995435345,217
CUS001027,Agrochemicals,760184.3995435345,161
CUS001027,Equipment,760184.3995435345,86
CUS001027,Vegetables,760184.3995435345,28
CUS001027,Fruits,760184.3995435345,15
CUS001028,Fruits,60016059.64398481,15
CUS001034,Unknown,860864.6786202231,2339
CUS001034,Other,860864.6786202231,2175
CUS001034,Seeds,860864.6786202231,880
CUS001034,Fertilizer,860864.6786202231,218
CUS001034,Feed,860864.6786202231,217
CUS001034,Agrochemicals,860864.6786202231,161
CUS001034,Equipment,860864.6786202231,86
CUS001034,Vegetables,860864.6786202231,28
CUS001034,Fruits,860864.6786202231,15
CUS001036,Unknown,601068.4058026379,2339
CUS001036,Seeds,601068.4058026379,880
CUS001036,Fertilizer,601068.4058026379,218
CUS001036,Feed,601068.4058026379,217
CUS001036,Agrochemicals,601068.4058026379,161
CUS001036,Equipment,601068.4058026379,86
CUS001036,Vegetables,601068.4058026379,28
CUS001036,Fruits,601068.4058026379,15
CUS001038,Unknown,1299769.9176408476,2339
CUS001038,Other,1299769.9176408476,2175
CUS001038,Seeds,1299769.9176408476,880
CUS001038,Fertilizer,1299769.9176408476,218
CUS001038,Feed,1299769.9176408476,217
CUS001038,Agrochemicals,1299769.9176408476,161
CUS001038,Equipment,1299769.9176408476,86
CUS001038,Vegetables,1299769.9176408476,28
CUS001038,Fruits,1299769.9176408476,15
CUS001039,Fertilizer,881018.2149576318,218
CUS001039,Feed,881018.2149576318,217
CUS001039,Agrochemicals,881018.2149576318,161
CUS001039,Equipment,881018.2149576318,86
CUS001039,Vegetables,881018.2149576318,28
CUS001039,Fruits,881018.2149576318,15
CUS001040,Other,1299454.885473692,2175
CUS001040,Seeds,1299454.885473692,880
CUS001040,Fertilizer,1299454.885473692,218
CUS001040,Feed,1299454.885473692,217
CUS001040,Agrochemicals,1299454.885473692,161
CUS001040,Equipment,1299454.885473692,86
CUS001040,Vegetables,1299454.885473692,28
CUS001040,Fruits,1299454.885473692,15
CUS001041,Fertilizer,6606891.296467809,218
CUS001041,Agrochemicals,6606891.296467809,161
CUS001041,Equipment,6606891.296467809,86
CUS001041,Vegetables,6606891.296467809,28
CUS001041,Fruits,6606891.296467809,15
CUS001042,Fertilizer,935175.2876565,218
CUS001042,Agrochemicals,935175.2876565,161
CUS001042,Equipment,935175.2876565,86
CUS001042,Vegetables,935175.2876565,28
CUS001042,Fruits,935175.2876565,15
CUS001049,Unknown,589172.4816745401,2339
CUS001049,Other,589172.4816745401,2175
CUS001049,Seeds,589172.4816745401,880
CUS001049,Fertilizer,589172.4816745401,218
CUS001049,Feed,589172.4816745401,217
CUS001049,Agrochemicals,589172.4816745401,161
CUS001049,Equipment,589172.4816745401,86
CUS001049,Vegetables,589172.4816745401,28
CUS001049,Fruits,589172.4816745401,15
CUS001054,Other,1063671.7062911915,2175
CUS001054,Seeds,1063671.7062911915,880
CUS001054,Fertilizer,1063671.7062911915,218
CUS001054,Feed,1063671.7062911915,217
CUS001054,Agrochemicals,1063671.7062911915,161
CUS001054,Equipment,1063671.7062911915,86
CUS001054,Vegetables,1063671.7062911915,28
CUS001054,Fruits,1063671.7062911915,15
CUS001055,Seeds,1298727.2509018846,880
CUS001055,Fertilizer,1298727.2509018846,218
CUS001055,Agrochemicals,1298727.2509018846,161
CUS001055,Equipment,1298727.2509018846,86
CUS001055,Vegetables,1298727.2509018846,28
CUS001055,Fruits,1298727.2509018846,15
CUS001058,Seeds,515395.20420824457,880
CUS001058,Fertilizer,515395.20420824457,218
CUS001058,Feed,515395.20420824457,217
CUS001058,Agrochemicals,515395.20420824457,161
CUS001058,Equipment,515395.20420824457,86
CUS001058,Vegetables,515395.20420824457,28
CUS001058,Fruits,515395.20420824457,15
CUS001059,Fertilizer,4357579.998861414,218
CUS001059,Feed,4357579.998861414,217
CUS001059,Agrochemicals,4357579.998861414,161
CUS001059,Equipment,4357579.998861414,86
CUS001059,Fruits,4357579.998861414,15
CUS001061,Seeds,1457306.0738623987,880
CUS001061,Fertilizer,1457306.0738623987,218
CUS001061,Feed,1457306.0738623987,217
CUS001061,Agrochemicals,1457306.0738623987,161
CUS001061,Equipment,1457306.0738623987,86
CUS001061,Vegetables,1457306.0738623987,28
CUS001061,Fruits,1457306.0738623987,15
CUS001063,Fertilizer,1626037.5086490796,218
CUS001063,Feed,1626037.5086490796,217
CUS001063,Agrochemicals,1626037.5086490796,161
CUS001063,Equipment,1626037.5086490796,86
CUS001063,Vegetables,1626037.5086490796,28
CUS001063,Fruits,1626037.5086490796,15
CUS001068,Seeds,1957386.5028549456,880
CUS001068,Fertilizer,1957386.5028549456,218
CUS001068,Feed,1957386.5028549456,217
CUS001068,Agrochemicals,1957386.5028549456,161
CUS001068,Equipment,1957386.5028549456,86
CUS001068,Vegetables,1957386.5028549456,28
CUS001068,Fruits,1957386.5028549456,15
CUS001073,Seeds,4764950.735869016,880
CUS001073,Fertilizer,4764950.735869016,218
CUS001073,Feed,4764950.735869016,217
CUS001073,Agrochemicals,4764950.735869016,161
CUS001073,Equipment,4764950.735869016,86
CUS001073,Vegetables,4764950.735869016,28
CUS001073,Fruits,4764950.735869016,15
CUS001074,Poultry,894873.2127611927,10299
CUS001074,Unknown,894873.2127611927,2339
CUS001074,Seeds,894873.2127611927,880
CUS001074,Fertilizer,894873.2127611927,218
CUS001074,Feed,894873.2127611927,217
CUS001074,Agrochemicals,894873.2127611927,161
CUS001074,Equipment,894873.2127611927,86
CUS001074,Vegetables,894873.2127611927,28
CUS001074,Fruits,894873.2127611927,15
CUS001078,Poultry,1326888.6390894232,10299
CUS001078,Unknown,1326888.6390894232,2339
CUS001078,Other,1326888.6390894232,2175
CUS001078,Seeds,1326888.6390894232,880
CUS001078,Fertilizer,1326888.6390894232,218
CUS001078,Feed,1326888.6390894232,217
CUS001078,Equipment,1326888.6390894232,86
CUS001078,Vegetables,1326888.6390894232,28
CUS001078,Fruits,1326888.6390894232,15
CUS001086,Unknown,1003570.0552088046,2339
CUS001086,Seeds,1003570.0552088046,880
CUS001086,Fertilizer,1003570.0552088046,218
CUS001086,Feed,1003570.0552088046,217
CUS001086,Agrochemicals,1003570.0552088046,161
CUS001086,Equipment,1003570.0552088046,86
CUS001086,Vegetables,1003570.0552088046,28
CUS001086,Fruits,1003570.0552088046,15
CUS001092,Unknown,1652420.267241663,2339
CUS001092,Other,1652420.267241663,2175
CUS001092,Seeds,1652420.267241663,880
CUS001092,Fertilizer,1652420.267241663,218
CUS001092,Feed,1652420.267241663,217
CUS001092,Agrochemicals,1652420.267241663,161
CUS001092,Equipment,1652420.267241663,86
CUS001092,Vegetables,1652420.267241663,28
CUS001092,Fruits,1652420.267241663,15
CUS001098,Seeds,1337303.3013505137,880
CUS001098,Fertilizer,1337303.3013505137,218
CUS001098,Feed,1337303.3013505137,217
CUS001098,Agrochemicals,1337303.3013505137,161
CUS001098,Equipment,1337303.3013505137,86
CUS001098,Vegetables,1337303.3013505137,28
CUS001098,Fruits,1337303.3013505137,15
CUS001105,Other,515711.0074712528,2175
CUS001105,Seeds,515711.0074712528,880
CUS001105,Fertilizer,515711.0074712528,218
CUS001105,Feed,515711.0074712528,217
CUS001105,Agrochemicals,515711.0074712528,161
CUS001105,Equipment,515711.0074712528,86
CUS001105,Vegetables,515711.0074712528,28
CUS001105,Fruits,515711.0074712528,15
CUS001106,Other,951315.6629192288,2175
CUS001106,Seeds,951315.6629192288,880
CUS001106,Fertilizer,951315.6629192288,218
CUS001106,Agrochemicals,951315.6629192288,161
CUS001106,Equipment,951315.6629192288,86
CUS001106,Vegetables,951315.6629192288,28
CUS001114,Unknown,7458297.804258886,2339
CUS001114,Other,7458297.804258886,2175
CUS001114,Seeds,7458297.804258886,880
CUS001114,Fertilizer,7458297.804258886,218
CUS001114,Feed,7458297.804258886,217
CUS001114,Agrochemicals,7458297.804258886,161
CUS001114,Equipment,7458297.804258886,86
CUS001114,Vegetables,7458297.804258886,28
CUS001114,Fruits,7458297.804258886,15
CUS001117,Seeds,7200214.489675277,880
CUS001117,Fertilizer,7200214.489675277,218
CUS001117,Agrochemicals,7200214.489675277,161
CUS001117,Equipment,7200214.489675277,86
CUS001117,Vegetables,7200214.489675277,28
CUS001117,Fruits,7200214.489675277,15
CUS001119,Unknown,1392276.327998866,2339
CUS001119,Fertilizer,1392276.327998866,218
CUS001119,Feed,1392276.327998866,217
CUS001119,Agrochemicals,1392276.327998866,161
CUS001119,Equipment,1392276.327998866,86
CUS001119,Vegetables,1392276.327998866,28
CUS001119,Fruits,1392276.327998866,15
CUS001140,Poultry,1230763.3976131652,10299
CUS001140,Unknown,1230763.3976131652,2339
CUS001140,Seeds,1230763.3976131652,880
CUS001140,Fertilizer,1230763.3976131652,218
CUS001140,Feed,1230763.3976131652,217
CUS001140,Agrochemicals,1230763.3976131652,161
CUS001140,Equipment,1230763.3976131652,86
CUS001140,Vegetables,1230763.3976131652,28
CUS001140,Fruits,1230763.3976131652,15
CUS001145,Poultry,1687490.3560466624,10299
CUS001145,Seeds,1687490.3560466624,880
CUS001145,Fertilizer,1687490.3560466624,218
CUS001145,Feed,1687490.3560466624,217
CUS001145,Agrochemicals,1687490.3560466624,161
CUS001145,Equipment,1687490.3560466624,86
CUS001145,Vegetables,1687490.3560466624,28
CUS001145,Fruits,1687490.3560466624,15
CUS001148,Poultry,581369.1562703205,10299
CUS001148,Unknown,581369.1562703205,2339
CUS001148,Other,581369.1562703205,2175
CUS001148,Seeds,581369.1562703205,880
CUS001148,Fertilizer,581369.1562703205,218
CUS001148,Feed,581369.1562703205,217
CUS001148,Agrochemicals,581369.1562703205,161
CUS001148,Vegetables,581369.1562703205,28
CUS001148,Fruits,581369.1562703205,15
CUS001149,Other,2207209.965352668,2175
CUS001149,Seeds,2207209.965352668,880
CUS001149,Fertilizer,2207209.965352668,218
CUS001149,Feed,2207209.965352668,217
CUS001149,Agrochemicals,2207209.965352668,161
CUS001149,Equipment,2207209.965352668,86
CUS001149,Vegetables,2207209.965352668,28
CUS001149,Fruits,2207209.965352668,15
CUS001157,Unknown,26730847.750100914,2339
CUS001157,Fertilizer,26730847.750100914,218
CUS001157,Feed,26730847.750100914,217
CUS001157,Agrochemicals,26730847.750100914,161
CUS001157,Equipment,26730847.750100914,86
CUS001157,Vegetables,26730847.750100914,28
CUS001157,Fruits,26730847.750100914,15
CUS001159,Seeds,913663.3421587924,880
CUS001159,Fertilizer,913663.3421587924,218
CUS001159,Agrochemicals,913663.3421587924,161
CUS001159,Equipment,913663.3421587924,86
CUS001159,Vegetables,913663.3421587924,28
CUS001159,Fruits,913663.3421587924,15
CUS001161,Poultry,1056975.1223325843,10299
CUS001161,Unknown,1056975.1223325843,2339
CUS001161,Other,1056975.1223325843,2175
CUS001161,Fertilizer,1056975.1223325843,218
CUS001161,Feed,1056975.1223325843,217
CUS001161,Agrochemicals,1056975.1223325843,161
CUS001161,Equipment,1056975.1223325843,86
CUS001161,Vegetables,1056975.1223325843,28
CUS001161,Fruits,1056975.1223325843,15
CUS001169,Agrochemicals,8060491.309329265,161
CUS001169,Equipment,8060491.309329265,86
CUS001169,Vegetables,8060491.309329265,28
CUS001169,Fruits,8060491.309329265,15
CUS001170,Unknown,829913.5434903834,2339
CUS001170,Feed,829913.5434903834,217
CUS001170,Agrochemicals,829913.5434903834,161
CUS001170,Equipment,829913.5434903834,86
CUS001170,Fruits,829913.5434903834,15
CUS001172,Unknown,549090.4692978082,2339
CUS001172,Other,549090.4692978082,2175
CUS001172,Fertilizer,549090.4692978082,218
CUS001172,Feed,549090.4692978082,217
CUS001172,Agrochemicals,549090.4692978082,161
CUS001172,Equipment,549090.4692978082,86
CUS001172,Vegetables,549090.4692978082,28
CUS001172,Fruits,549090.4692978082,15
CUS001182,Poultry,682210.5665552184,10299
CUS001182,Other,682210.5665552184,2175
CUS001182,Seeds,682210.5665552184,880
CUS001182,Fertilizer,682210.5665552184,218
CUS001182,Feed,682210.5665552184,217
CUS001182,Agrochemicals,682210.5665552184,161
CUS001182,Equipment,682210.5665552184,86
CUS001182,Vegetables,682210.5665552184,28
CUS001182,Fruits,682210.5665552184,15
CUS001183,Poultry,1245353.0200366036,10299
CUS001183,Unknown,1245353.0200366036,2339
CUS001183,Other,1245353.0200366036,2175
CUS001183,Fertilizer,1245353.0200366036,218
CUS001183,Feed,1245353.0200366036,217
CUS001183,Agrochemicals,1245353.0200366036,161
CUS001183,Equipment,1245353.0200366036,86
CUS001183,Vegetables,1245353.0200366036,28
CUS001183,Fruits,1245353.0200366036,15
CUS001185,Poultry,601724.1133636698,10299
CUS001185,Unknown,601724.1133636698,2339
CUS001185,Other,601724.1133636698,2175
CUS001185,Fertilizer,601724.1133636698,218
CUS001185,Feed,601724.1133636698,217
CUS001185,Equipment,601724.1133636698,86
CUS001185,Vegetables,601724.1133636698,28
CUS001185,Fruits,601724.1133636698,15
CUS001187,Fertilizer,1199627.3124175365,218
CUS001187,Feed,1199627.3124175365,217
